StableId	Symbol	t
ENSG00000188660	LINC00319	3.564456684
ENSG00000240032	RP11-274H2.3	3.562759191
ENSG00000073111	MCM2	3.560019932
ENSG00000138798	EGF	3.560006152
ENSG00000132297	HHLA1	3.558542387
ENSG00000204262	COL5A2	3.558283282
ENSG00000111206	FOXM1	3.555191973
ENSG00000018280	SLC11A1	3.550885676
ENSG00000108379	WNT3	3.550058842
ENSG00000170477	KRT4	3.54778795
ENSG00000243509	TNFRSF6B	3.545324066
ENSG00000115363	EVA1A	3.540671795
ENSG00000163823	CCR1	3.540506156
ENSG00000185697	MYBL1	3.539788912
ENSG00000225614	ZNF469	3.539396853
ENSG00000166839	ANKDD1A	3.536208399
ENSG00000161642	ZNF385A	3.528298066
ENSG00000215033	AL603965.1	3.526958265
ENSG00000256663	RP11-424C20.2	3.526857548
ENSG00000132429	POPDC3	3.525869712
ENSG00000106333	PCOLCE	3.523803254
ENSG00000179862	CITED4	3.522212914
ENSG00000024422	EHD2	3.519537695
ENSG00000103742	IGDCC4	3.518550288
ENSG00000168140	VASN	3.518220702
ENSG00000138316	ADAMTS14	3.515068124
ENSG00000103335	PIEZO1	3.51428577
ENSG00000127507	EMR2	3.512834898
ENSG00000151650	VENTX	3.506956999
ENSG00000253669	KB-1732A1.1	3.504316381
ENSG00000226674	AC074093.1	3.501774891
ENSG00000125898	FAM110A	3.499788929
ENSG00000137309	HMGA1	3.499334013
ENSG00000150165	ANXA8L1	3.499066126
ENSG00000127564	PKMYT1	3.497135905
ENSG00000140511	HAPLN3	3.495163578
ENSG00000165030	NFIL3	3.495091203
ENSG00000158246	FAM46B	3.49336121
ENSG00000166073	GPR176	3.488330297
ENSG00000002079	MYH16	3.485202916
ENSG00000114923	SLC4A3	3.4802343
ENSG00000173068	BNC2	3.478669968
ENSG00000187608	ISG15	3.474336411
ENSG00000078098	FAP	3.472454361
ENSG00000154451	GBP5	3.471251301
ENSG00000065923	SLC9A7	3.469953674
ENSG00000206384	COL6A6	3.469548988
ENSG00000090889	KIF4A	3.468181053
ENSG00000172382	PRSS27	3.467504533
ENSG00000126215	XRCC3	3.463751228
ENSG00000188641	DPYD	3.462928983
ENSG00000223960	AC009948.5	3.46240041
ENSG00000122591	FAM126A	3.462276467
ENSG00000229334	AC046143.3	3.455811119
ENSG00000165323	FAT3	3.454202423
ENSG00000141391	SLMO1	3.449213327
ENSG00000204839	C8orf73	3.448191124
ENSG00000131386	GALNTL2	3.448015876
ENSG00000092929	UNC13D	3.444952414
ENSG00000120129	DUSP1	3.444768297
ENSG00000175591	P2RY2	3.443822965
ENSG00000256940	RP11-783K16.5	3.443503644
ENSG00000223477	RP11-314P12.2	3.441813259
ENSG00000171049	FPR2	3.441375291
ENSG00000168542	COL3A1	3.436359214
ENSG00000261373	RP11-368I7.2	3.426077575
ENSG00000150667	FSIP1	3.424779997
ENSG00000235884	RP11-77I22.3	3.423909448
ENSG00000145934	TENM2	3.420250601
ENSG00000113749	HRH2	3.419109444
ENSG00000261295	RP11-524D16__A.3	3.416792226
ENSG00000259807	RP11-426C22.4	3.413994672
ENSG00000143320	CRABP2	3.413694854
ENSG00000169247	SH3TC2	3.411576449
ENSG00000131668	BARX1	3.409163743
ENSG00000173227	SYT12	3.403255477
ENSG00000104140	RHOV	3.402820987
ENSG00000110888	CAPRIN2	3.400203394
ENSG00000144152	FBLN7	3.399261457
ENSG00000254521	SIGLEC12	3.399182088
ENSG00000121594	CD80	3.397490845
ENSG00000258791	LINC00520	3.39714698
ENSG00000198576	ARC	3.393576987
ENSG00000105419	MEIS3	3.392328933
ENSG00000170214	ADRA1B	3.386766116
ENSG00000138119	MYOF	3.384445819
ENSG00000231290	APCDD1L-AS1	3.383391419
ENSG00000266086	RP11-159D12.5	3.383375088
ENSG00000102243	VGLL1	3.371966877
ENSG00000147394	ZNF185	3.371094705
ENSG00000155918	RAET1L	3.368795434
ENSG00000213398	LCAT	3.366642743
ENSG00000167513	CDT1	3.365376179
ENSG00000204767	FAM196B	3.363120097
ENSG00000121552	CSTA	3.361472743
ENSG00000137965	IFI44	3.361116265
ENSG00000151014	CCRN4L	3.360321438
ENSG00000113356	POLR3G	3.359818022
ENSG00000167693	NXN	3.359537459
ENSG00000214110	LDHAP4	3.357106003
ENSG00000261286	RP11-517C16.2	3.354378513
ENSG00000163064	EN1	3.352893788
ENSG00000166532	RIMKLB	3.35091385
ENSG00000125968	ID1	3.349011152
ENSG00000166106	ADAMTS15	3.348892393
ENSG00000135047	CTSL1	3.345783488
ENSG00000166473	DKFZP686J19100	3.336684176
ENSG00000109321	AREG	3.335081284
ENSG00000255150	EID3	3.332611123
ENSG00000143382	ADAMTSL4	3.32548536
ENSG00000142552	RCN3	3.322566317
ENSG00000126787	DLGAP5	3.322345123
ENSG00000176177	ENTHD1	3.31882139
ENSG00000188372	ZP3	3.31501302
ENSG00000170955	PRKCDBP	3.314580399
ENSG00000164692	COL1A2	3.312643264
ENSG00000090339	ICAM1	3.311895966
ENSG00000117394	SLC2A1	3.310889437
ENSG00000134057	CCNB1	3.307182642
ENSG00000060718	COL11A1	3.304911152
ENSG00000091844	RGS17	3.302312432
ENSG00000155367	PPM1J	3.29872092
ENSG00000156970	BUB1B	3.294376017
ENSG00000268460	AC006262.6	3.290269
ENSG00000051341	POLQ	3.290169203
ENSG00000095303	PTGS1	3.289614985
ENSG00000185885	IFITM1	3.289207851
ENSG00000169715	MT1E	3.286688106
ENSG00000179833	SERTAD2	3.285272632
ENSG00000124787	RPP40	3.28122591
ENSG00000171502	COL24A1	3.278744651
ENSG00000108691	CCL2	3.276971412
ENSG00000196932	TMEM26	3.276370009
ENSG00000197632	SERPINB2	3.27565325
ENSG00000213906	LTB4R2	3.275263552
ENSG00000165072	MAMDC2	3.269931938
ENSG00000233532	LINC00460	3.268154804
ENSG00000167157	PRRX2	3.266400157
ENSG00000186474	KLK12	3.266031061
ENSG00000034510	TMSB10	3.26101058
ENSG00000133401	PDZD2	3.258342384
ENSG00000215142	RP11-292B8.1	3.257777898
ENSG00000110660	SLC35F2	3.257371506
ENSG00000215032	GNL3LP1	3.256377202
ENSG00000159167	STC1	3.256175175
ENSG00000116132	PRRX1	3.253654891
ENSG00000122863	CHST3	3.252394565
ENSG00000135925	WNT10A	3.252063122
ENSG00000142227	EMP3	3.251949575
ENSG00000112655	PTK7	3.251025176
ENSG00000176998	HCG4	3.250210251
ENSG00000198759	EGFL6	3.248129952
ENSG00000186871	ERCC6L	3.246574685
ENSG00000130635	COL5A1	3.243891447
ENSG00000129654	FOXJ1	3.24385471
ENSG00000109846	CRYAB	3.240656288
ENSG00000156802	ATAD2	3.238203914
ENSG00000105173	CCNE1	3.237291083
ENSG00000152377	SPOCK1	3.236124549
ENSG00000253210	RP11-809O17.1	3.230054309
ENSG00000141384	TAF4B	3.227917776
ENSG00000178209	PLEC	3.222934235
ENSG00000103044	HAS3	3.221944306
ENSG00000133216	EPHB2	3.221237773
ENSG00000101003	GINS1	3.217068317
ENSG00000178404	CTD-2373H9.6	3.21558903
ENSG00000128578	STRIP2	3.214734635
ENSG00000100842	EFS	3.210573791
ENSG00000162062	C16orf59	3.207132733
ENSG00000182247	UBE2E2	3.206535159
ENSG00000060982	BCAT1	3.206020269
ENSG00000140105	WARS	3.204096531
ENSG00000182218	HHIPL1	3.203301342
ENSG00000188290	HES4	3.203179966
ENSG00000189223	AC016683.6	3.201767718
ENSG00000258947	TUBB3	3.200926247
ENSG00000258920	FOXN3-AS1	3.199030222
ENSG00000112559	MDFI	3.198908406
ENSG00000100985	MMP9	3.197450723
ENSG00000260708	CTA-29F11.1	3.193423264
ENSG00000143226	FCGR2A	3.193121852
ENSG00000251201	TMED7-TICAM2	3.191861898
ENSG00000153993	SEMA3D	3.190282888
ENSG00000105971	CAV2	3.189010636
ENSG00000164687	FABP5	3.181629042
ENSG00000144452	ABCA12	3.179196735
ENSG00000133818	RRAS2	3.178313127
ENSG00000151917	BEND6	3.177672044
ENSG00000229638	RPL4P4	3.174902725
ENSG00000034239	EFCAB1	3.172333973
ENSG00000183558	HIST2H2AA3	3.17060877
ENSG00000213468	RP11-453F18__B.1	3.16795252
ENSG00000069482	GAL	3.16575327
ENSG00000231245	C1DP1	3.165626476
ENSG00000144810	COL8A1	3.1653478
ENSG00000182481	KPNA2	3.164774691
ENSG00000185585	OLFML2A	3.157424207
ENSG00000075223	SEMA3C	3.154619219
ENSG00000074211	PPP2R2C	3.154159957
ENSG00000203499	RP11-429J17.6	3.154092707
ENSG00000166342	NETO1	3.152318079
ENSG00000198121	LPAR1	3.148291696
ENSG00000099284	H2AFY2	3.145933745
ENSG00000164674	SYTL3	3.144708395
ENSG00000196923	PDLIM7	3.143653116
ENSG00000163347	CLDN1	3.143221167
ENSG00000178999	AURKB	3.142599719
ENSG00000123342	MMP19	3.142489018
ENSG00000139318	DUSP6	3.136162269
ENSG00000169550	MUC15	3.134916546
ENSG00000129988	LBP	3.134894117
ENSG00000189433	GJB4	3.133954433
ENSG00000107736	CDH23	3.13086512
ENSG00000261327	RP11-863P13.7	3.130751001
ENSG00000111728	ST8SIA1	3.129207531
ENSG00000139278	GLIPR1	3.126886977
ENSG00000122641	INHBA	3.126094996
ENSG00000170089	RP11-423H2.1	3.12559563
ENSG00000184185	KCNJ12	3.120801186
ENSG00000255874	LINC00346	3.117867287
ENSG00000229043	AC091729.9	3.116714441
ENSG00000149596	JPH2	3.11449896
ENSG00000171208	NETO2	3.114334209
ENSG00000168078	PBK	3.114097536
ENSG00000132530	XAF1	3.109162898
ENSG00000140931	CMTM3	3.105503026
ENSG00000083782	EPYC	3.104595399
ENSG00000158292	GPR153	3.104556085
ENSG00000172986	GXYLT2	3.101343938
ENSG00000196878	LAMB3	3.098951514
ENSG00000105609	LILRB5	3.098645415
ENSG00000261051	RP11-274H2.5	3.097478544
ENSG00000087303	NID2	3.09638689
ENSG00000171658	RP11-443P15.2	3.090945863
ENSG00000184661	CDCA2	3.085745261
ENSG00000166592	RRAD	3.085641821
ENSG00000163032	VSNL1	3.081052234
ENSG00000187116	LILRA5	3.074765765
ENSG00000125538	IL1B	3.074246612
ENSG00000129474	AJUBA	3.073406792
ENSG00000147485	PXDNL	3.07221414
ENSG00000105835	NAMPT	3.068210865
ENSG00000158055	GRHL3	3.065701925
ENSG00000166033	HTRA1	3.056009841
ENSG00000116157	GPX7	3.053920928
ENSG00000156466	GDF6	3.05068289
ENSG00000156299	TIAM1	3.046221318
ENSG00000184254	ALDH1A3	3.045291889
ENSG00000214447	FAM187A	3.044971278
ENSG00000164778	EN2	3.04454811
ENSG00000047936	ROS1	3.043672997
ENSG00000128656	CHN1	3.040709141
ENSG00000178031	ADAMTSL1	3.038622069
ENSG00000247095	MIR210HG	3.034000229
ENSG00000229989	RP11-31E23.1	3.033075117
ENSG00000132749	MTL5	3.032823683
ENSG00000162520	SYNC	3.030649402
ENSG00000135245	HILPDA	3.027815227
ENSG00000165410	CFL2	3.025936696
ENSG00000119698	PPP4R4	3.020470183
ENSG00000119714	GPR68	3.015255926
ENSG00000169509	CRCT1	3.01347967
ENSG00000182871	COL18A1	3.012672777
ENSG00000260401	RP11-800A3.4	3.010116742
ENSG00000247134	RP11-11N9.4	3.001253546
ENSG00000135374	ELF5	3.000943384
ENSG00000259726	RP11-671M22.5	2.989170878
ENSG00000121236	TRIM6	2.988696157
ENSG00000169067	ACTBL2	2.988505137
ENSG00000182885	GPR97	2.985147013
ENSG00000188153	COL4A5	2.984840846
ENSG00000176824	AC009951.1	2.980179024
ENSG00000026025	VIM	2.977648061
ENSG00000136002	ARHGEF4	2.977068879
ENSG00000196924	FLNA	2.974533645
ENSG00000118515	SGK1	2.971700866
ENSG00000243742	RPLP0P2	2.967389114
ENSG00000237943	RP11-5N23.2	2.965658424
ENSG00000204544	MUC21	2.9612208
ENSG00000127472	PLA2G5	2.960951756
ENSG00000248603	RP3-412A9.10	2.953984855
ENSG00000081181	ARG2	2.947498257
ENSG00000100234	TIMP3	2.947178434
ENSG00000206585	RNU1-6	2.946670884
ENSG00000207418	RNU1-9	2.946670884
ENSG00000094804	CDC6	2.946371642
ENSG00000175505	CLCF1	2.946274986
ENSG00000197587	DMBX1	2.942319673
ENSG00000188474	ZNF788	2.938906178
ENSG00000225492	GBP1P1	2.937815734
ENSG00000136999	NOV	2.927202495
ENSG00000124191	TOX2	2.925995469
ENSG00000254726	MEX3A	2.924797294
ENSG00000183347	GBP6	2.920571343
ENSG00000185033	SEMA4B	2.917188333
ENSG00000074590	NUAK1	2.916613957
ENSG00000187951	ARHGAP11B	2.914512868
ENSG00000138166	DUSP5	2.914199891
ENSG00000186340	THBS2	2.91196643
ENSG00000109805	NCAPG	2.909158718
ENSG00000188897	CTD-3088G3.8	2.906028622
ENSG00000225968	ELFN1	2.904099273
ENSG00000112319	EYA4	2.903304682
ENSG00000151388	ADAMTS12	2.901160576
ENSG00000100979	PLTP	2.899861561
ENSG00000099840	IZUMO4	2.899747558
ENSG00000133433	GSTT2B	2.899034426
ENSG00000105855	ITGB8	2.892633267
ENSG00000197057	DTHD1	2.892505396
ENSG00000158089	GALNT14	2.890381731
ENSG00000180509	KCNE1	2.888652644
ENSG00000100453	GZMB	2.884451142
ENSG00000164393	GPR111	2.882360298
ENSG00000137959	IFI44L	2.882100648
ENSG00000201599	SNORA71A	2.875195628
ENSG00000024526	DEPDC1	2.871076799
ENSG00000169436	COL22A1	2.866364037
ENSG00000132746	ALDH3B2	2.86560399
ENSG00000105877	DNAH11	2.864123163
ENSG00000176463	SLCO3A1	2.861882141
ENSG00000111665	CDCA3	2.860391291
ENSG00000106278	PTPRZ1	2.852937894
ENSG00000182021	RP11-381O7.3	2.851378687
ENSG00000092969	TGFB2	2.849959945
ENSG00000173894	CBX2	2.845333385
ENSG00000164236	ANKRD33B	2.839938873
ENSG00000267121	CTD-2020K17.1	2.834582237
ENSG00000129151	BBOX1	2.833400436
ENSG00000161653	NAGS	2.832902824
ENSG00000186354	C9orf47	2.831414069
ENSG00000139289	PHLDA1	2.829770323
ENSG00000161243	FBXO27	2.828232198
ENSG00000131746	TNS4	2.827875406
ENSG00000145386	CCNA2	2.82650418
ENSG00000215853	RPTN	2.822826356
ENSG00000107984	DKK1	2.82250097
ENSG00000112394	SLC16A10	2.819025716
ENSG00000104237	RP1	2.813606937
ENSG00000173110	HSPA6	2.813511179
ENSG00000115163	CENPA	2.812054373
ENSG00000258017	RP11-386G11.10	2.810075838
ENSG00000230267	HERC2P4	2.807699484
ENSG00000161958	FGF11	2.804718295
ENSG00000117228	GBP1	2.795787683
ENSG00000184937	WT1	2.792876772
ENSG00000235370	CSPG4P5	2.791905091
ENSG00000058085	LAMC2	2.790851855
ENSG00000117525	F3	2.78422045
ENSG00000185507	IRF7	2.776891764
ENSG00000223829	AC004870.4	2.769817346
ENSG00000060656	PTPRU	2.769660692
ENSG00000259345	RP11-624L4.1	2.763912493
ENSG00000245532	NEAT1	2.754628654
ENSG00000137843	PAK6	2.750725358
ENSG00000029559	IBSP	2.745861544
ENSG00000146373	RNF217	2.741871208
ENSG00000197930	ERO1L	2.7371756
ENSG00000261780	CTD-2354A18.1	2.730110564
ENSG00000147872	PLIN2	2.725803545
ENSG00000170558	CDH2	2.724164577
ENSG00000080986	NDC80	2.723266371
ENSG00000166923	GREM1	2.7227344
ENSG00000255824	AL590369.1	2.720722513
ENSG00000087116	ADAMTS2	2.719581328
ENSG00000248485	PCP4L1	2.716085703
ENSG00000074410	CA12	2.708585746
ENSG00000188549	C15orf52	2.708052135
ENSG00000151006	PRSS53	2.707413648
ENSG00000240929	HIST2H2BB	2.707200935
ENSG00000117122	MFAP2	2.703714284
ENSG00000067057	PFKP	2.703347705
ENSG00000127863	TNFRSF19	2.699396663
ENSG00000017483	SLC38A5	2.697397401
ENSG00000123975	CKS2	2.697074008
ENSG00000188219	POTEE	2.696356333
ENSG00000130600	H19	2.693473521
ENSG00000112210	RAB23	2.689744471
ENSG00000200229	SNORD3B-1	2.684875789
ENSG00000201750	SNORD3B-2	2.684875789
ENSG00000099260	PALMD	2.681021412
ENSG00000204291	COL15A1	2.677213914
ENSG00000183691	NOG	2.672387146
ENSG00000229754	CXCR2P1	2.669522573
ENSG00000165181	C9orf84	2.665819458
ENSG00000005243	COPZ2	2.663283975
ENSG00000054598	FOXC1	2.661289969
ENSG00000164093	PITX2	2.655731422
ENSG00000081985	IL12RB2	2.654658693
ENSG00000255896	U47924.19	2.653011455
ENSG00000101955	SRPX	2.652114922
ENSG00000105880	DLX5	2.642769746
ENSG00000240350	AC017002.1	2.637740441
ENSG00000223658	AC011242.6	2.635970759
ENSG00000138792	ENPEP	2.635563244
ENSG00000172137	CALB2	2.634870104
ENSG00000100526	CDKN3	2.632003611
ENSG00000043355	ZIC2	2.626359284
ENSG00000185634	SHC4	2.62508858
ENSG00000142623	PADI1	2.623087142
ENSG00000177675	CD163L1	2.616859243
ENSG00000151640	DPYSL4	2.610904172
ENSG00000160883	HK3	2.60787909
ENSG00000128606	LRRC17	2.595462761
ENSG00000132854	KANK4	2.594905955
ENSG00000161681	SHANK1	2.593383843
ENSG00000157502	MUM1L1	2.589570383
ENSG00000154736	ADAMTS5	2.586967479
ENSG00000128591	FLNC	2.586538662
ENSG00000143816	WNT9A	2.58282377
ENSG00000151725	MLF1IP	2.582431221
ENSG00000164932	CTHRC1	2.577729853
ENSG00000196218	RYR1	2.573050719
ENSG00000127589	TUBBP1	2.571061351
ENSG00000138675	FGF5	2.57042297
ENSG00000026036	RTEL1-TNFRSF6B	2.567216865
ENSG00000232386	RP11-66B24.2	2.566305273
ENSG00000187957	DNER	2.563996609
ENSG00000165495	PKNOX2	2.563972032
ENSG00000134317	GRHL1	2.558715254
ENSG00000170458	CD14	2.55870377
ENSG00000182379	NXPH4	2.558509769
ENSG00000138944	KIAA1644	2.557997285
ENSG00000113140	SPARC	2.557653963
ENSG00000255439	VKORC1	2.542140325
ENSG00000233593	RP4-665J23.1	2.538687126
ENSG00000165309	ARMC3	2.537675822
ENSG00000163283	ALPP	2.53543188
ENSG00000250280	RP11-305O6.3	2.532280996
ENSG00000103569	AQP9	2.531441524
ENSG00000168229	PTGDR	2.530517019
ENSG00000130822	PNCK	2.530362234
ENSG00000258227	CLEC5A	2.526725556
ENSG00000159217	IGF2BP1	2.525204814
ENSG00000111907	TPD52L1	2.524057799
ENSG00000116039	ATP6V1B1	2.518774762
ENSG00000258395	RP11-65I12.1	2.517718816
ENSG00000204389	HSPA1A	2.50880537
ENSG00000119917	IFIT3	2.506739795
ENSG00000118113	MMP8	2.506213931
ENSG00000164669	INTS4L1	2.504657104
ENSG00000124225	PMEPA1	2.503045839
ENSG00000138395	CDK15	2.502257121
ENSG00000189431	RASSF10	2.500539771
ENSG00000184564	SLITRK6	2.493173819
ENSG00000203805	PPAPDC1A	2.491392827
ENSG00000119922	IFIT2	2.489671122
ENSG00000181690	PLAG1	2.485890191
ENSG00000079156	OSBPL6	2.484282819
ENSG00000153162	BMP6	2.482178493
ENSG00000139572	GPR84	2.480169546
ENSG00000184792	OSBP2	2.474553984
ENSG00000143387	CTSK	2.466300371
ENSG00000231566	RP5-1158E12.3	2.464255538
ENSG00000155974	GRIP1	2.462614789
ENSG00000205571	SMN2	2.459347839
ENSG00000128408	RIBC2	2.459043288
ENSG00000129455	KLK8	2.457789256
ENSG00000224383	C17orf72	2.455472797
ENSG00000198807	PAX9	2.453812199
ENSG00000136010	ALDH1L2	2.452318761
ENSG00000181126	HLA-V	2.444496048
ENSG00000128011	LRFN1	2.4411681
ENSG00000144488	ESPNL	2.440964456
ENSG00000104327	CALB1	2.440524522
ENSG00000219607	PPP1R3G	2.440146544
ENSG00000198885	ITPRIPL1	2.438408049
ENSG00000203999	RP11-290F20.1	2.435857677
ENSG00000153707	PTPRD	2.435589867
ENSG00000150471	LPHN3	2.431593973
ENSG00000237238	RP11-236F9.4	2.431220042
ENSG00000130702	LAMA5	2.430147352
ENSG00000128342	LIF	2.421494521
ENSG00000073756	PTGS2	2.417837425
ENSG00000101463	SYNDIG1	2.417157622
ENSG00000078549	ADCYAP1R1	2.416934822
ENSG00000065618	COL17A1	2.412269624
ENSG00000101447	FAM83D	2.411060984
ENSG00000231528	FAM225A	2.40909003
ENSG00000116741	RGS2	2.409051425
ENSG00000198732	SMOC1	2.405773698
ENSG00000154764	WNT7A	2.40362099
ENSG00000003137	CYP26B1	2.397072293
ENSG00000196368	NUDT11	2.396249943
ENSG00000137573	SULF1	2.39570882
ENSG00000164619	BMPER	2.394544892
ENSG00000167755	KLK6	2.381883885
ENSG00000256546	AC156455.1	2.380535504
ENSG00000163762	TM4SF18	2.378333584
ENSG00000177575	CD163	2.378161345
ENSG00000131650	KREMEN2	2.368762005
ENSG00000183150	GPR19	2.368248806
ENSG00000006210	CX3CL1	2.359982073
ENSG00000188505	NCCRP1	2.3586011
ENSG00000148677	ANKRD1	2.355870268
ENSG00000151303	AGAP11	2.355528712
ENSG00000154553	PDLIM3	2.355513629
ENSG00000179455	MKRN3	2.348727071
ENSG00000188910	GJB3	2.347132925
ENSG00000265992	ESRG	2.345682978
ENSG00000229656	RP11-462L8.1	2.345214164
ENSG00000186197	EDARADD	2.341255513
ENSG00000101307	SIRPB1	2.34118931
ENSG00000102271	KLHL4	2.338496038
ENSG00000162493	PDPN	2.334236418
ENSG00000166035	LIPC	2.331724652
ENSG00000070404	FSTL3	2.323875067
ENSG00000100505	TRIM9	2.322469822
ENSG00000170356	OR2A20P	2.320753887
ENSG00000047457	CP	2.30652209
ENSG00000138646	HERC5	2.299283011
ENSG00000163975	MFI2	2.295005079
ENSG00000118785	SPP1	2.292226746
ENSG00000100033	PRODH	2.2881314
ENSG00000175294	CATSPER1	2.282728522
ENSG00000200795	RNU4-1	2.277658615
ENSG00000073734	ABCB11	2.26530158
ENSG00000137877	SPTBN5	2.260780366
ENSG00000185745	IFIT1	2.257322866
ENSG00000187474	FPR3	2.25603292
ENSG00000132000	PODNL1	2.253959378
ENSG00000102468	HTR2A	2.250264694
ENSG00000176971	FIBIN	2.247051674
ENSG00000259207	ITGB3	2.246036568
ENSG00000140379	BCL2A1	2.245932063
ENSG00000251003	RP11-152P17.2	2.237309993
ENSG00000203818	HIST2H3PS2	2.236719859
ENSG00000134460	IL2RA	2.236576429
ENSG00000237807	RP11-400K9.4	2.235790937
ENSG00000129991	TNNI3	2.235240685
ENSG00000137563	GGH	2.231564976
ENSG00000269077	AC036164.1	2.228689696
ENSG00000050730	TNIP3	2.225037786
ENSG00000262202	RP11-160E2.6	2.219241585
ENSG00000087495	PHACTR3	2.219018938
ENSG00000166831	RBPMS2	2.217401881
ENSG00000138623	SEMA7A	2.212905055
ENSG00000143333	RGS16	2.212258989
ENSG00000188384	RP11-152F13.2	2.211132024
ENSG00000226887	ERVMER34-1	2.205623571
ENSG00000108244	KRT23	2.203212356
ENSG00000126878	AIF1L	2.203090648
ENSG00000257207	LIMS1	2.201815452
ENSG00000162692	VCAM1	2.201605308
ENSG00000091513	TF	2.199043674
ENSG00000250328	CTC-210G5.1	2.197572316
ENSG00000105509	HAS1	2.192425089
ENSG00000176697	BDNF	2.191744982
ENSG00000122133	PAEP	2.190483425
ENSG00000171889	MIR31HG	2.190228004
ENSG00000138080	EMILIN1	2.18382539
ENSG00000254560	RP11-1L12.3	2.183805442
ENSG00000104213	PDGFRL	2.174367992
ENSG00000227533	SLC2A1-AS1	2.171695621
ENSG00000110427	KIAA1549L	2.170532333
ENSG00000183900	AC099522.1	2.170454388
ENSG00000073737	DHRS9	2.169269258
ENSG00000168334	XIRP1	2.152815935
ENSG00000153976	HS3ST3A1	2.150401331
ENSG00000144583	MARCH4	2.14992798
ENSG00000174776	WDR49	2.149459015
ENSG00000140254	DUOXA1	2.145588592
ENSG00000244255	CFB	2.1395661
ENSG00000180178	AC018865.8	2.137074583
ENSG00000166897	ELFN2	2.129730978
ENSG00000249550	RP11-438N16.1	2.125573979
ENSG00000118307	CASC1	2.123293142
ENSG00000176171	BNIP3	2.11981519
ENSG00000196154	S100A4	2.11563461
ENSG00000261521	RP11-408H20.1	2.114849168
ENSG00000062038	CDH3	2.11195989
ENSG00000072195	SPEG	2.11117698
ENSG00000140285	FGF7	2.111084691
ENSG00000117407	ARTN	2.102936847
ENSG00000048052	HDAC9	2.101827342
ENSG00000145506	NKD2	2.100467205
ENSG00000255242	C14orf169	2.089921682
ENSG00000131016	AKAP12	2.089818512
ENSG00000172156	CCL11	2.082139768
ENSG00000106624	AEBP1	2.076805709
ENSG00000144681	STAC	2.070908468
ENSG00000188277	C15orf62	2.070606173
ENSG00000263426	Metazoa_SRP	2.060528067
ENSG00000240342	RPS2P5	2.058649118
ENSG00000115523	GNLY	2.055996565
ENSG00000220323	HIST2H2BD	2.055204258
ENSG00000149968	MMP3	2.054157815
ENSG00000255234	RP11-727A23.10	2.051831887
ENSG00000137699	TRIM29	2.051344219
ENSG00000136689	IL1RN	2.050726217
ENSG00000187134	AKR1C1	2.043156039
ENSG00000130649	CYP2E1	2.043067
ENSG00000198865	CCDC152	2.029169038
ENSG00000180438	TPRXL	2.021949895
ENSG00000158125	XDH	2.013267098
ENSG00000147889	CDKN2A	2.004864252
ENSG00000133048	CHI3L1	2.001877041
ENSG00000231683	RP1-27K12.2	1.992696173
ENSG00000124143	ARHGAP40	1.991436388
ENSG00000232341	RPL4P2	1.986693086
ENSG00000170577	SIX2	1.978461607
ENSG00000251349	MSANTD3-TMEFF1	1.974014326
ENSG00000164694	FNDC1	1.971123492
ENSG00000260834	RP11-256I9.2	1.962782056
ENSG00000259158	ADAM20P1	1.962088326
ENSG00000137809	ITGA11	1.961224711
ENSG00000225193	RPS12P26	1.958599917
ENSG00000183019	C19orf59	1.955090392
ENSG00000101825	MXRA5	1.955024758
ENSG00000137857	DUOX1	1.953599719
ENSG00000111335	OAS2	1.952346395
ENSG00000120949	TNFRSF8	1.94442433
ENSG00000185020	RP11-111G23.1	1.937610486
ENSG00000143196	DPT	1.934023984
ENSG00000095713	CRTAC1	1.924328818
ENSG00000160471	COX6B2	1.919457287
ENSG00000267422	CTD-2554C21.1	1.919409648
ENSG00000227921	AL353791.1	1.91754922
ENSG00000156234	CXCL13	1.904470245
ENSG00000159251	ACTC1	1.90427365
ENSG00000225684	FAM225B	1.898618879
ENSG00000118849	RARRES1	1.898476926
ENSG00000189343	RPS2P46	1.889959274
ENSG00000135094	SDS	1.887683418
ENSG00000201512	SNORA71C	1.887492339
ENSG00000137819	PAQR5	1.878396419
ENSG00000169248	CXCL11	1.872145797
ENSG00000197415	VEPH1	1.86899899
ENSG00000259230	CTD-2555C10.3	1.862365503
ENSG00000171243	SOSTDC1	1.858726394
ENSG00000260328	RP11-416I2.1	1.854432197
ENSG00000163406	SLC15A2	1.848971659
ENSG00000133640	LRRIQ1	1.843431336
ENSG00000146374	RSPO3	1.842711712
ENSG00000135083	CCNJL	1.838808896
ENSG00000154529	CNTNAP3B	1.837620402
ENSG00000064205	WISP2	1.830133772
ENSG00000141449	GREB1L	1.829761362
ENSG00000204866	IGFL2	1.82824019
ENSG00000261425	RP11-709B3.2	1.824244013
ENSG00000189052	CGB5	1.823493741
ENSG00000124875	CXCL6	1.822170045
ENSG00000169385	RNASE2	1.807580011
ENSG00000084110	HAL	1.796809499
ENSG00000153404	PLEKHG4B	1.788726846
ENSG00000222076	RNU2-3P	1.782876385
ENSG00000054938	CHRDL2	1.773429938
ENSG00000133863	TEX15	1.771717946
ENSG00000168243	GNG4	1.770825952
ENSG00000231106	AP000688.8	1.764140161
ENSG00000258677	RP11-463D19.2	1.758726938
ENSG00000197681	TBC1D3	1.755703612
ENSG00000231764	DLX6-AS1	1.746668319
